
item=Dwarf remains, id=0, option=[null, null, null, null, Destroy]
item=Empty box, id=7960, option=[null, null, null, null, drop]
item=Burnt diary, id=7961, option=[Read, null, null, null, drop]
item=Burnt diary, id=7962, option=[Read, null, null, null, drop]
item=Burnt diary, id=7963, option=[Read, null, null, null, drop]
item=Burnt diary, id=7964, option=[Read, null, null, null, drop]
item=Burnt diary, id=7965, option=[Read, null, null, null, drop]
item=Letter, id=7966, option=[Read, null, null, null, Destroy]
item=Engine, id=7967, option=[null, null, null, null, drop]
item=Scroll, id=7968, option=[Read, null, null, null, Destroy]
item=Pulley beam, id=7969, option=[null, null, null, null, drop]
item=Long pulley beam, id=7970, option=[null, null, null, null, drop]
item=Longer pulley beam, id=7971, option=[null, null, null, null, drop]
item=Lift manual, id=7972, option=[Read, null, null, null, drop]
item=Beam, id=7973, option=[null, null, null, null, drop]
item=Servant bell, id=7974, option=[Ring, null, null, null, drop]
item=Crawling hand, id=7975, option=[null, null, null, null, drop]
item=Cockatrice head, id=7976, option=[null, null, null, null, drop]
item=Basilisk head, id=7977, option=[null, null, null, null, drop]
item=Kurask head, id=7978, option=[null, null, null, null, drop]
item=Abyssal head, id=7979, option=[null, null, null, null, drop]
item=Kbd heads, id=7980, option=[null, null, null, null, drop]
item=Kq head, id=7981, option=[null, null, null, null, drop]
item=Crawling hand, id=7982, option=[null, null, null, null, drop]
item=Cockatrice head, id=7983, option=[null, null, null, null, drop]
item=Basilisk head, id=7984, option=[null, null, null, null, drop]
item=Kurask head, id=7985, option=[null, null, null, null, drop]
item=Abyssal head, id=7986, option=[null, null, null, null, drop]
item=Kbd heads, id=7987, option=[null, null, null, null, drop]
item=Kq head, id=7988, option=[null, null, null, null, drop]
item=Big bass, id=7989, option=[null, null, null, null, drop]
item=Big bass, id=7990, option=[null, null, null, null, drop]
item=Big swordfish, id=7991, option=[null, null, null, null, drop]
item=Big swordfish, id=7992, option=[null, null, null, null, drop]
item=Big shark, id=7993, option=[null, null, null, null, drop]
item=Big shark, id=7994, option=[null, null, null, null, drop]
item=Arthur portrait, id=7995, option=[null, null, null, null, drop]
item=Elena portrait, id=7996, option=[null, null, null, null, drop]
item=Keldagrim portrait, id=7997, option=[null, null, null, null, drop]
item=Misc. portrait, id=7998, option=[null, null, null, null, drop]
item=Desert painting, id=7999, option=[null, null, null, null, drop]
item=Isafdar painting, id=8000, option=[null, null, null, null, drop]
item=Karamja painting, id=8001, option=[null, null, null, null, drop]
item=Lumbridge painting, id=8002, option=[null, null, null, null, drop]
item=Morytania painting, id=8003, option=[null, null, null, null, drop]
item=Small map, id=8004, option=[null, null, null, null, drop]
item=Medium map, id=8005, option=[null, null, null, null, drop]
item=Large map, id=8006, option=[null, null, null, null, drop]
item=Varrock teleport, id=8007, option=[Break, null, null, null, drop]
item=Lumbridge teleport, id=8008, option=[Break, null, null, null, drop]
item=Falador teleport, id=8009, option=[Break, null, null, null, drop]
item=Camelot teleport, id=8010, option=[Break, null, null, null, drop]
item=Ardougne teleport, id=8011, option=[Break, null, null, null, drop]
item=Watchtower t'port, id=8012, option=[Break, null, null, null, drop]
item=Teleport to house, id=8013, option=[Break, null, null, null, drop]
item=Bones to bananas, id=8014, option=[Break, null, null, null, drop]
item=Bones to peaches, id=8015, option=[Break, null, null, null, drop]
item=Enchant sapphire, id=8016, option=[Break, null, null, null, drop]
item=Enchant emerald, id=8017, option=[Break, null, null, null, drop]
item=Enchant ruby, id=8018, option=[Break, null, null, null, drop]
item=Enchant diamond, id=8019, option=[Break, null, null, null, drop]
item=Enchant dragonstn., id=8020, option=[Break, null, null, null, drop]
item=Enchant onyx, id=8021, option=[Break, null, null, null, drop]
item=Telekinetic grab, id=8022, option=[Break, null, null, null, drop]
item=Boxing ring, id=8023, option=[null, null, null, null, drop]
item=Fencing ring, id=8024, option=[null, null, null, null, drop]
item=Combat ring, id=8025, option=[null, null, null, null, drop]
item=Ranging pedestals, id=8026, option=[null, null, null, null, drop]
item=Balance beam, id=8027, option=[null, null, null, null, drop]
item=Glove rack, id=8028, option=[null, null, null, null, drop]
item=Weapons rack, id=8029, option=[null, null, null, null, drop]
item=Extra weapons rack, id=8030, option=[null, null, null, null, drop]
item=Wooden bed, id=8031, option=[null, null, null, null, drop]
item=Oak bed, id=8032, option=[null, null, null, null, drop]
item=Large oak bed, id=8033, option=[null, null, null, null, drop]
item=Teak bed, id=8034, option=[null, null, null, null, drop]
item=Large teak bed, id=8035, option=[null, null, null, null, drop]
item=4-poster, id=8036, option=[null, null, null, null, drop]
item=Gilded 4-poster, id=8037, option=[null, null, null, null, drop]
item=Shoe box, id=8038, option=[null, null, null, null, drop]
item=Oak drawers, id=8039, option=[null, null, null, null, drop]
item=Oak wardrobe, id=8040, option=[null, null, null, null, drop]
item=Teak drawers, id=8041, option=[null, null, null, null, drop]
item=Teak wardrobe, id=8042, option=[null, null, null, null, drop]
item=Mahogany 'drobe, id=8043, option=[null, null, null, null, drop]
item=Gilded wardrobe, id=8044, option=[null, null, null, null, drop]
item=Shaving stand, id=8045, option=[null, null, null, null, drop]
item=Oak shaving stand, id=8046, option=[null, null, null, null, drop]
item=Oak dresser, id=8047, option=[null, null, null, null, drop]
item=Teak dresser, id=8048, option=[null, null, null, null, drop]
item=Fancy teak dresser, id=8049, option=[null, null, null, null, drop]
item=Mahogany dresser, id=8050, option=[null, null, null, null, drop]
item=Gilded dresser, id=8051, option=[null, null, null, null, drop]
item=Oak clock, id=8052, option=[null, null, null, null, drop]
item=Teak clock, id=8053, option=[null, null, null, null, drop]
item=Gilded clock, id=8054, option=[null, null, null, null, drop]
item=Saradomin symbol, id=8055, option=[null, null, null, null, drop]
item=Zamorak symbol, id=8056, option=[null, null, null, null, drop]
item=Guthix symbol, id=8057, option=[null, null, null, null, drop]
item=Saradomin icon, id=8058, option=[null, null, null, null, drop]
item=Zamorak icon, id=8059, option=[null, null, null, null, drop]
item=Guthix icon, id=8060, option=[null, null, null, null, drop]
item=Icon of bob, id=8061, option=[null, null, null, null, drop]
item=Oak altar, id=8062, option=[null, null, null, null, drop]
item=Teak altar, id=8063, option=[null, null, null, null, drop]
item=Cloth-cover'd altar, id=8064, option=[null, null, null, null, drop]
item=Mahogany altar, id=8065, option=[null, null, null, null, drop]
item=Limestone altar, id=8066, option=[null, null, null, null, drop]
item=Marble altar, id=8067, option=[null, null, null, null, drop]
item=Gilded altar, id=8068, option=[null, null, null, null, drop]
item=Wooden torches, id=8069, option=[null, null, null, null, drop]
item=Steel torches, id=8070, option=[null, null, null, null, drop]
item=Steel candlesticks, id=8071, option=[null, null, null, null, drop]
item=Gold candlesticks, id=8072, option=[null, null, null, null, drop]
item=Incense burners, id=8073, option=[null, null, null, null, drop]
item=Mahogany burners, id=8074, option=[null, null, null, null, drop]
item=Marble burners, id=8075, option=[null, null, null, null, drop]
item=Shuttered window, id=8076, option=[null, null, null, null, drop]
item=Decorative window, id=8077, option=[null, null, null, null, drop]
item=Stained glass, id=8078, option=[null, null, null, null, drop]
item=Windchimes, id=8079, option=[null, null, null, null, drop]
item=Bells, id=8080, option=[null, null, null, null, drop]
item=Organ, id=8081, option=[null, null, null, null, drop]
item=Small statues, id=8082, option=[null, null, null, null, drop]
item=Medium statues, id=8083, option=[null, null, null, null, drop]
item=Large statues, id=8084, option=[null, null, null, null, drop]
item=Suit of armour, id=8085, option=[null, null, null, null, drop]
item=Small portrait, id=8086, option=[null, null, null, null, drop]
item=Minor head, id=8087, option=[null, null, null, null, drop]
item=Medium head, id=8088, option=[null, null, null, null, drop]
item=Major head, id=8089, option=[null, null, null, null, drop]
item=Mounted sword, id=8090, option=[null, null, null, null, drop]
item=Small landscape, id=8091, option=[null, null, null, null, drop]
item=Guild trophy, id=8092, option=[null, null, null, null, drop]
item=Large portrait, id=8093, option=[null, null, null, null, drop]
item=Large landscape, id=8094, option=[null, null, null, null, drop]
item=Rune display case, id=8095, option=[null, null, null, null, drop]
item=Low-level plants, id=8096, option=[null, null, null, null, drop]
item=Mid-level plants, id=8097, option=[null, null, null, null, drop]
item=High-level plants, id=8098, option=[null, null, null, null, drop]
item=Rope bell-pull, id=8099, option=[null, null, null, null, drop]
item=Bell-pull, id=8100, option=[null, null, null, null, drop]
item=Posh bell-pull, id=8101, option=[null, null, null, null, drop]
item=Oak decoration, id=8102, option=[null, null, null, null, drop]
item=Teak decoration, id=8103, option=[null, null, null, null, drop]
item=Gilded decoration, id=8104, option=[null, null, null, null, drop]
item=Round shield, id=8105, option=[null, null, null, null, drop]
item=Square shield, id=8106, option=[null, null, null, null, drop]
item=Kite shield, id=8107, option=[null, null, null, null, drop]
item=Wooden bench, id=8108, option=[null, null, null, null, drop]
item=Oak bench, id=8109, option=[null, null, null, null, drop]
item=Carved oak bench, id=8110, option=[null, null, null, null, drop]
item=Teak dining bench, id=8111, option=[null, null, null, null, drop]
item=Carved teak bench, id=8112, option=[null, null, null, null, drop]
item=Mahogany bench, id=8113, option=[null, null, null, null, drop]
item=Gilded bench, id=8114, option=[null, null, null, null, drop]
item=Wood dining table, id=8115, option=[null, null, null, null, drop]
item=Oak dining table, id=8116, option=[null, null, null, null, drop]
item=Carved oak table, id=8117, option=[null, null, null, null, drop]
item=Teak table, id=8118, option=[null, null, null, null, drop]
item=Carved teak table, id=8119, option=[null, null, null, null, drop]
item=Mahogany table, id=8120, option=[null, null, null, null, drop]
item=Opulent table, id=8121, option=[null, null, null, null, drop]
item=Oak door, id=8122, option=[null, null, null, null, drop]
item=Steel-plated door, id=8123, option=[null, null, null, null, drop]
item=Marble door, id=8124, option=[null, null, null, null, drop]
item=Decorative blood, id=8125, option=[null, null, null, null, drop]
item=Decorative pipe, id=8126, option=[null, null, null, null, drop]
item=Hanging skeleton, id=8127, option=[null, null, null, null, drop]
item=Candles, id=8128, option=[null, null, null, null, drop]
item=Torches, id=8129, option=[null, null, null, null, drop]
item=Skull torches, id=8130, option=[null, null, null, null, drop]
item=Skeleton guard, id=8131, option=[null, null, null, null, drop]
item=Guard dog, id=8132, option=[null, null, null, null, drop]
item=Hobgoblin guard, id=8133, option=[null, null, null, null, drop]
item=Baby red dragon, id=8134, option=[null, null, null, null, drop]
item=Huge spider, id=8135, option=[null, null, null, null, drop]
item=Troll guard, id=8136, option=[null, null, null, null, drop]
item=Hellhound, id=8137, option=[null, null, null, null, drop]
item=Demon, id=8138, option=[null, null, null, null, drop]
item=Kalphite soldier, id=8139, option=[null, null, null, null, drop]
item=Tok-xil, id=8140, option=[null, null, null, null, drop]
item=Dagannoth, id=8141, option=[null, null, null, null, drop]
item=Steel dragon, id=8142, option=[null, null, null, null, drop]
item=Spike trap, id=8143, option=[null, null, null, null, drop]
item=Man trap, id=8144, option=[null, null, null, null, drop]
item=Tangle vine, id=8145, option=[null, null, null, null, drop]
item=Marble trap, id=8146, option=[null, null, null, null, drop]
item=Teleport trap, id=8147, option=[null, null, null, null, drop]
item=Wooden crate, id=8148, option=[null, null, null, null, drop]
item=Oak chest, id=8149, option=[null, null, null, null, drop]
item=Teak chest, id=8150, option=[null, null, null, null, drop]
item=Mahogany chest, id=8151, option=[null, null, null, null, drop]
item=Magic chest, id=8152, option=[null, null, null, null, drop]
item=Clay attack stone, id=8153, option=[null, null, null, null, drop]
item=Attack stone, id=8154, option=[null, null, null, null, drop]
item=Marble att. stone, id=8155, option=[null, null, null, null, drop]
item=Magical balance 1, id=8156, option=[null, null, null, null, drop]
item=Magical balance 2, id=8157, option=[null, null, null, null, drop]
item=Magical balance 3, id=8158, option=[null, null, null, null, drop]
item=Jester, id=8159, option=[null, null, null, null, drop]
item=Treasure hunt, id=8160, option=[null, null, null, null, drop]
item=Hangman game, id=8161, option=[null, null, null, null, drop]
item=Hoop and stick, id=8162, option=[null, null, null, null, drop]
item=Dartboard, id=8163, option=[null, null, null, null, drop]
item=Archery target, id=8164, option=[null, null, null, null, drop]
item=Oak prize chest, id=8165, option=[null, null, null, null, drop]
item=Teak prize chest, id=8166, option=[null, null, null, null, drop]
item=Mahogany chest, id=8167, option=[null, null, null, null, drop]
item=Exit portal, id=8168, option=[null, null, null, null, drop]
item=Decorative rock, id=8169, option=[null, null, null, null, drop]
item=Pond, id=8170, option=[null, null, null, null, drop]
item=Imp statue, id=8171, option=[null, null, null, null, drop]
item=Dungeon entrance, id=8172, option=[null, null, null, null, drop]
item=Tree, id=8173, option=[null, null, null, null, drop]
