NPC id=0, name=Hans, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=4926, name=Giant rat, level=6, option=[null, Attack, null, null, null], anims=[4932, 4931].
NPC id=4927, name=Giant rat, level=6, option=[null, Attack, null, null, null], anims=[4932, 4931].
NPC id=4928, name=Dungeon rat, level=12, option=[null, Attack, null, null, null], anims=[4932, 4931].
NPC id=4929, name=Dungeon rat, level=12, option=[null, Attack, null, null, null], anims=[4932, 4931].
NPC id=4930, name=Goat, level=23, option=[null, Attack, null, null, null], anims=[5339, 5340].
NPC id=4931, name=Goat, level=23, option=[null, Attack, null, null, null], anims=[5339, 5340].
NPC id=4932, name=Billy Goat, level=33, option=[null, Attack, null, null, null], anims=[5339, 5340].
NPC id=4933, name=Goat, level=23, option=[null, Attack, null, null, null], anims=[5339, 5340].
NPC id=4934, name=Goat, level=23, option=[null, Attack, null, null, null], anims=[5339, 5340].
NPC id=4935, name=Billy Goat, level=33, option=[null, Attack, null, null, null], anims=[5339, 5340].
NPC id=4936, name=Dungeon rat, level=12, option=[null, Attack, null, null, null], anims=[4932, 4931].
NPC id=4937, name=Dungeon rat, level=12, option=[null, Attack, null, null, null], anims=[4932, 4931].
NPC id=4938, name=Angry giant rat, level=45, option=[null, Attack, null, null, null], anims=[4932, 4931].
NPC id=4939, name=Angry giant rat, level=45, option=[null, Attack, null, null, null], anims=[4932, 4931].
NPC id=4940, name=Angry giant rat, level=47, option=[null, Attack, null, null, null], anims=[4932, 4931].
NPC id=4941, name=Blessed giant rat, level=9, option=[null, Attack, null, null, null], anims=[4932, 4931].
NPC id=4942, name=Giant rat, level=3, option=[null, Attack, null, null, null], anims=[4932, 4931].
NPC id=4943, name=Giant rat, level=3, option=[null, Attack, null, null, null], anims=[4932, 4931].
NPC id=4944, name=Giant rat, level=26, option=[null, Attack, null, null, null], anims=[4932, 4931].
NPC id=4945, name=Giant rat, level=26, option=[null, Attack, null, null, null], anims=[4932, 4931].
NPC id=4946, name=Ignatius Vulcan, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=4947, name=My Arm, level=0, option=[Talk-to, null, null, null, null], anims=[4986, 283].
NPC id=4948, name=My Arm, level=0, option=[null, null, null, null, null], anims=[4986, 283].
NPC id=4949, name=My Arm, level=0, option=[Talk-to, null, null, null, null], anims=[4986, 283].
NPC id=4950, name=null, level=1, option=[null, null, null, null, null], anims=[4986, 283].
NPC id=4951, name=null, level=1, option=[null, null, null, null, null], anims=[4986, 283].
NPC id=4952, name=null, level=1, option=[null, null, null, null, null], anims=[4986, 283].
NPC id=4953, name=null, level=1, option=[null, null, null, null, null], anims=[4986, -1].
NPC id=4954, name=null, level=1, option=[null, null, null, null, null], anims=[4986, 283].
NPC id=4955, name=null, level=1, option=[null, null, null, null, null], anims=[4986, -1].
NPC id=4956, name=null, level=1, option=[null, null, null, null, null], anims=[4986, 283].
NPC id=4957, name=My Arm, level=0, option=[null, null, null, null, null], anims=[4986, -1].
NPC id=4958, name=My Arm, level=0, option=[null, null, null, null, null], anims=[4986, -1].
NPC id=4959, name=My Arm, level=0, option=[null, null, null, null, null], anims=[4986, -1].
NPC id=4960, name=Adventurer, level=0, option=[null, null, null, null, null], anims=[479, -1].
NPC id=4961, name=null, level=1, option=[null, null, null, null, null], anims=[808, -1].
NPC id=4962, name=Captain Barnaby, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=4963, name=Murcaily, level=0, option=[null, null, null, null, null], anims=[813, -1].
NPC id=4964, name=Jagbakoba, level=0, option=[null, null, null, null, null], anims=[813, -1].
NPC id=4965, name=Tool Leprechaun, level=0, option=[Talk-to, null, Exchange, Trade, null], anims=[5002, -1].
NPC id=4966, name=null, level=1, option=[null, null, null, null, null], anims=[0, 0].
NPC id=4967, name=Flies, level=0, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=4968, name=Unnamed troll child, level=0, option=[null, null, null, null, null], anims=[286, 283].
NPC id=4969, name=Drunken dwarf's leg, level=0, option=[Talk-to, null, null, null, null], anims=[286, 283].
NPC id=4970, name=null, level=1, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=4971, name=Baby Roc, level=75, option=[null, Attack, null, null, null], anims=[5029, 5030].
NPC id=4972, name=Giant Roc, level=172, option=[null, Attack, null, null, null], anims=[5021, 5022].
NPC id=4973, name=Shadow, level=0, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=4974, name=Captain Barnaby, level=0, option=[Talk-to, null, Pay-fare, null, null], anims=[-1, -1].
NPC id=4975, name=Male slave, level=0, option=[Talk-to, null, null, null, null], anims=[6935, -1].
NPC id=4976, name=Male slave, level=0, option=[Talk-to, null, null, null, null], anims=[6935, -1].
NPC id=4977, name=Female slave, level=0, option=[Talk-to, null, null, null, null], anims=[6935, -1].
NPC id=4978, name=Female slave, level=0, option=[Talk-to, null, null, null, null], anims=[6935, -1].
NPC id=4979, name=Cart Camel, level=0, option=[Talk-to, null, null, null, null], anims=[5044, -1].
NPC id=4980, name=Mine Cart, level=0, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=4981, name=Mine Cart, level=0, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=4982, name=Ana, level=0, option=[Talk-to, null, null, null, null], anims=[-1, -1].
NPC id=4983, name=Mercenary, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC (wrapper) id=4984, child npcs=[822, -1].
NPC (wrapper) id=4985, child npcs=[825, 826, -1].
NPC (wrapper) id=4986, child npcs=[835, -1].
NPC id=4987, name=null, level=0, option=[null, null, null, null, null], anims=[808, -1].
NPC id=4988, name=Irena, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=4989, name=Mercenary, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC id=4990, name=Mercenary, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC id=4991, name=Mercenary, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC id=4992, name=Mercenary, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC id=4993, name=Guard, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC id=4994, name=Guard, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC id=4995, name=Guard, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC id=4996, name=Guard, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC id=4997, name=Guard, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC id=4998, name=Guard, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC id=4999, name=Guard, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC id=5000, name=Guard, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC id=5001, name=Guard, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC id=5002, name=Guard, level=45, option=[Talk-to, Attack, null, null, null], anims=[808, -1].
NPC (wrapper) id=5003, child npcs=[5017, 5018, 5019, -1].
NPC (wrapper) id=5004, child npcs=[5017, 5018, 5019, -1].
NPC (wrapper) id=5005, child npcs=[5017, 5018, 5019, -1].
NPC (wrapper) id=5006, child npcs=[5017, 5018, 5019, -1].
NPC (wrapper) id=5007, child npcs=[5017, 5018, 5019, -1].
NPC (wrapper) id=5008, child npcs=[5017, 5018, 5019, -1].
NPC (wrapper) id=5009, child npcs=[5017, 5018, 5019, -1].
NPC (wrapper) id=5010, child npcs=[5017, 5018, 5019, -1].
NPC (wrapper) id=5011, child npcs=[5017, 5018, 5019, -1].
NPC (wrapper) id=5012, child npcs=[5017, 5018, 5019, -1].
NPC (wrapper) id=5013, child npcs=[5017, 5018, 5019, -1].
NPC (wrapper) id=5014, child npcs=[5017, 5018, 5019, -1].
NPC (wrapper) id=5015, child npcs=[5017, 5018, 5019, -1].
NPC (wrapper) id=5016, child npcs=[5017, 5018, 5019, -1].
NPC id=5017, name=Gublinch, level=0, option=[null, Pelt, null, null, null], anims=[5070, 5069].
NPC id=5018, name=Gublinch, level=0, option=[null, Pelt, null, null, null], anims=[5070, 5069].
NPC id=5019, name=Gublinch, level=0, option=[null, Pelt, null, null, null], anims=[5070, 5069].
NPC id=5020, name=null, level=0, option=[null, null, null, null, null], anims=[7158, 7160].
NPC id=5021, name=null, level=0, option=[null, null, null, null, null], anims=[7158, 7160].
NPC id=5022, name=null, level=0, option=[null, null, null, null, null], anims=[7158, 7160].
NPC id=5023, name=Jack, level=0, option=[Talk-to, null, null, null, null], anims=[7158, 7160].
NPC id=5024, name=Jill, level=0, option=[Talk-to, null, null, null, null], anims=[7158, 7160].
NPC id=5025, name=Jeff, level=0, option=[Talk-to, null, null, null, null], anims=[7158, 7160].
NPC id=5026, name=Egg launcher, level=0, option=[null, null, null, null, null], anims=[5424, -1].
NPC id=5027, name=Egg launcher, level=0, option=[null, null, null, null, null], anims=[5425, -1].
NPC id=5028, name=Egg launcher, level=0, option=[null, null, null, null, null], anims=[5424, -1].
NPC id=5029, name=Commander Connad, level=0, option=[Talk-to, null, Get-rewards, null, null], anims=[808, -1].
NPC id=5030, name=Captain Cain, level=0, option=[Talk-to, null, Tutorial, null, null], anims=[808, -1].
NPC id=5031, name=Private Paldo, level=0, option=[Talk-to, null, null, null, null], anims=[2065, 2064].
NPC id=5032, name=Private Pendron, level=0, option=[Talk-to, null, null, null, null], anims=[2561, -1].
NPC id=5033, name=Private Pierreb, level=0, option=[Talk-to, null, null, null, null], anims=[808, -1].
NPC id=5034, name=Private Paldon, level=0, option=[Talk-to, null, null, null, null], anims=[2561, -1].
NPC id=5035, name=Major Attack, level=0, option=[null, null, null, null, null], anims=[808, -1].
NPC id=5036, name=Major Collect, level=0, option=[null, null, null, null, null], anims=[808, -1].
NPC id=5037, name=Major Defend, level=0, option=[null, null, null, null, null], anims=[808, -1].
NPC id=5038, name=Major Heal, level=0, option=[null, null, null, null, null], anims=[808, -1].
NPC id=5039, name=Sergeant Sambur, level=0, option=[Talk-to, null, null, null, null], anims=[2065, 2064].
NPC id=5040, name=Penance Fighter, level=0, option=[null, null, null, null, null], anims=[5094, 5095].
NPC id=5041, name=Penance Ranger, level=0, option=[null, null, null, null, null], anims=[5393, 5394].
NPC id=5042, name=Penance Runner, level=0, option=[null, null, null, null, null], anims=[5099, 5100].
NPC id=5043, name=Penance Healer, level=0, option=[null, null, null, null, null], anims=[5104, 5107].
NPC id=5044, name=Penance Fighter, level=30, option=[null, Attack, null, null, null], anims=[5094, 5095].
NPC id=5045, name=Penance Fighter, level=32, option=[null, Attack, null, null, null], anims=[5094, 5095].
NPC id=5046, name=Jack, level=0, option=[Talk-to, null, null, null, null], anims=[195, 189].
NPC id=5047, name=Jill, level=0, option=[Talk-to, null, null, null, null], anims=[195, 189].
NPC id=5048, name=Jeff, level=0, option=[Talk-to, null, null, null, null], anims=[195, 189].
NPC id=5049, name=Auguste, level=0, option=[Talk-to, null, null, Fly, null], anims=[808, -1].
NPC id=5050, name=Auguste, level=0, option=[Talk-to, null, null, Fly, null], anims=[808, -1].
NPC id=5051, name=Auguste, level=0, option=[Talk-to, null, null, Fly, null], anims=[773, -1].
NPC id=5052, name=Auguste, level=0, option=[Talk-to, null, null, Fly, null], anims=[808, -1].
NPC id=5053, name=Assistant Serf, level=0, option=[Talk-to, null, null, Fly, null], anims=[808, -1].
NPC id=5054, name=Assistant Brock, level=0, option=[Talk-to, null, null, Fly, null], anims=[808, -1].
NPC id=5055, name=Assistant Marrow, level=0, option=[Talk-to, null, null, Fly, null], anims=[808, -1].
NPC id=5056, name=Assistant Le Smith, level=0, option=[Talk-to, null, null, Fly, null], anims=[195, 189].
NPC id=5057, name=Assistant Stan, level=0, option=[Talk-to, null, null, Fly, null], anims=[808, -1].
NPC id=5058, name=Bob, level=0, option=[null, null, null, null, null], anims=[5146, 5150].
NPC id=5059, name=Curly, level=0, option=[null, null, null, null, null], anims=[5147, 5151].
NPC id=5060, name=Moe, level=0, option=[null, null, null, null, null], anims=[5148, 5152].
NPC id=5061, name=Larry, level=0, option=[null, null, null, null, null], anims=[5149, 5153].
NPC id=5062, name=null, level=1, option=[Talk-to, null, null, Fly, null], anims=[808, -1].
NPC id=5063, name=null, level=1, option=[Talk-to, null, null, Fly, null], anims=[808, -1].
NPC id=5064, name=null, level=1, option=[Talk-to, null, null, Fly, null], anims=[195, 189].
NPC id=5065, name=null, level=1, option=[Talk-to, null, null, Fly, null], anims=[808, -1].
NPC id=5066, name=null, level=1, option=[Talk-to, null, null, Fly, null], anims=[808, -1].
NPC id=5067, name=Shark, level=0, option=[null, null, null, null, null], anims=[10, 10].
NPC id=5068, name=Shark, level=0, option=[null, null, null, null, null], anims=[10, 10].
NPC id=5069, name=Shark, level=0, option=[null, null, null, null, null], anims=[10, 10].
NPC id=5070, name=null, level=0, option=[null, null, null, null, hidden], anims=[-1, -1].
NPC id=5071, name=null, level=0, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=5072, name=Tropical wagtail, level=0, option=[null, null, null, null, hidden], anims=[6771, 6773].
NPC id=5073, name=Crimson swift, level=0, option=[null, null, null, null, hidden], anims=[6771, 6773].
NPC id=5074, name=Cerulean twitch, level=0, option=[null, null, null, null, hidden], anims=[6771, 6773].
NPC id=5075, name=Golden warbler, level=0, option=[null, null, null, null, hidden], anims=[6771, 6773].
NPC id=5076, name=Copper longtail, level=0, option=[null, null, null, null, hidden], anims=[6771, 6773].
NPC id=5077, name=null, level=0, option=[null, null, null, null, hidden], anims=[-1, -1].
NPC id=5078, name=null, level=0, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=5079, name=Chinchompa, level=1, option=[null, Attack, null, null, null], anims=[5182, 5181].
NPC id=5080, name=Carnivorous chinchompa, level=2, option=[null, Attack, null, null, null], anims=[5182, 5181].
NPC id=5081, name=Ferret, level=0, option=[null, null, null, null, null], anims=[5188, 5187].
NPC id=5082, name=Black warlock, level=0, option=[Catch, null, null, null, null], anims=[362, 362].
NPC id=5083, name=Snowy knight, level=0, option=[Catch, null, null, null, null], anims=[362, 362].
NPC id=5084, name=Sapphire glacialis, level=0, option=[Catch, null, null, null, null], anims=[362, 362].
NPC id=5085, name=Ruby harvest, level=0, option=[Catch, null, null, null, null], anims=[362, 362].
NPC id=5086, name=Prickly kebbit, level=0, option=[null, null, null, null, Hidden], anims=[5273, 5272].
NPC id=5087, name=Sabre-toothed kebbit, level=0, option=[null, null, null, null, Hidden], anims=[5273, 5272].
NPC id=5088, name=Barb-tailed kebbit, level=0, option=[null, null, null, null, Hidden], anims=[5273, 5272].
NPC id=5089, name=Wild kebbit, level=0, option=[null, null, null, null, Hidden], anims=[5273, 5272].
NPC id=5090, name=null, level=0, option=[null, null, null, null, hidden], anims=[-1, -1].
NPC id=5091, name=null, level=0, option=[null, null, null, null, null], anims=[-1, -1].
NPC id=5092, name=Matthias, level=0, option=[Talk-to, null, Quick-falconry, null, null], anims=[5160, 5164].
NPC id=5093, name=Matthias, level=0, option=[Talk-to, null, Quick-falconry, null, null], anims=[5160, 5164].
NPC id=5094, name=Gyr Falcon, level=0, option=[Retrieve, null, null, null, null], anims=[5202, 5284].
NPC id=5095, name=Gyr Falcon, level=0, option=[Retrieve, null, null, null, null], anims=[5202, 5284].
NPC id=5096, name=Gyr Falcon, level=0, option=[Retrieve, null, null, null, null], anims=[5202, 5284].
NPC id=5097, name=Gyr Falcon, level=0, option=[null, null, null, null, null], anims=[5203, 5284].
NPC id=5098, name=Spotted kebbit, level=0, option=[Catch, null, null, null, null], anims=[5273, 5272].
